calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
538,4.0,"Dinner, Starter",44.0,"{'@type': 'NutritionInformation', 'calories': '538 calories', 'fatContent': '44 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '4 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '31 grams protein', 'sodiumContent': '4.5 milligram of sodium'}",31.0,0.1,0.1,bbcgoodfood,Smoked salmon salad with crab dressing,https://www.bbcgoodfood.com/recipes/smoked-salmon-salad-crab-dressing
468,40.0,"Breakfast, Brunch, Supper",24.0,"{'@type': 'NutritionInformation', 'calories': '468 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '40 grams carbohydrates', 'sugarContent': '7 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '21 grams protein', 'sodiumContent': '3 milligram of sodium'}",21.0,0.1,0.1,bbcgoodfood,Asparagus pancakes with smoked salmon,https://www.bbcgoodfood.com/recipes/asparagus-pancakes-smoked-salmon
684,40.0,"Breakfast, Brunch, Dinner, Lunch, Main course, Side dish, Snack, Supper",40.0,"{'@type': 'NutritionInformation', 'calories': '684 calories', 'fatContent': '40 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '40 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '43 grams protein', 'sodiumContent': '0.79 milligram of sodium'}",43.0,0.1,0.1,bbcgoodfood,Smoked salmon & mascarpone tortilla,https://www.bbcgoodfood.com/recipes/smoked-salmon-mascarpone-tortilla
168,2.0,Starter,6.0,"{'@type': 'NutritionInformation', 'calories': '168 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '2 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '26 grams protein', 'sodiumContent': '5.1 milligram of sodium'}",26.0,0.1,0.1,bbcgoodfood,Smoked salmon with capers & pickled shallots,https://www.bbcgoodfood.com/recipes/smoked-salmon-capers-pickled-shallots
453,35.0,"Brunch, Starter",23.0,"{'@type': 'NutritionInformation', 'calories': '453 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '35 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '2.4 milligram of sodium'}",24.0,0.1,0.1,bbcgoodfood,Smoked salmon coddled eggs,https://www.bbcgoodfood.com/recipes/smoked-salmon-coddled-eggs
327,31.0,"Canapes, Side dish, Snack",14.0,"{'@type': 'NutritionInformation', 'calories': '327 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '3.4 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Smoked salmon & quail’s egg,https://www.bbcgoodfood.com/recipes/smoked-salmon-quails-egg
244,1.0,"Snack, Starter",23.0,"{'@type': 'NutritionInformation', 'calories': '244 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '8 grams protein', 'sodiumContent': '1.5 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Potted salmon rillette,https://www.bbcgoodfood.com/recipes/potted-salmon-rillette-0
291,17.0,"Buffet, Canapes, Dinner, Lunch, Snack, Starter",19.0,"{'@type': 'NutritionInformation', 'calories': '291 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '17 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '2.63 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,Scandi smoked salmon potatoes,https://www.bbcgoodfood.com/recipes/scandi-smoked-salmon-potatoes
579,28.0,"Buffet, Canapes, Lunch, Snack",35.0,"{'@type': 'NutritionInformation', 'calories': '579 calories', 'fatContent': '35 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '28 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '37 grams protein', 'sodiumContent': '2.3 milligram of sodium'}",37.0,0.1,0.1,bbcgoodfood,Smoked salmon scotch eggs,https://www.bbcgoodfood.com/recipes/smoked-salmon-scotch-eggs
489,42.0,"Breakfast, Brunch",27.0,"{'@type': 'NutritionInformation', 'calories': '489 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '42 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '2.6 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Potato scones with smoked salmon & soured cream,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream
189,5.0,"Canapes, Dinner, Starter",15.0,"{'@type': 'NutritionInformation', 'calories': '189 calories', 'fatContent': '15 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '1.37 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Smoked salmon with beetroot & vodka crème fraîche,https://www.bbcgoodfood.com/recipes/smoked-salmon-beetroot-vodka-creme-fraiche
254,26.0,"Lunch, Snack, Supper",7.0,"{'@type': 'NutritionInformation', 'calories': '254 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '26 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '20 grams protein', 'sodiumContent': '2.5 milligram of sodium'}",20.0,0.1,0.1,bbcgoodfood,"Smoked salmon, quinoa & dill lunch pot",https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot
593,51.0,"Brunch, Lunch, Supper",28.0,"{'@type': 'NutritionInformation', 'calories': '593 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '51 grams carbohydrates', 'sugarContent': '16 grams sugar', 'fiberContent': '8 grams fiber', 'proteinContent': '31 grams protein', 'sodiumContent': '2 milligram of sodium'}",31.0,0.1,0.1,bbcgoodfood,Beetroot rosti with green yogurt & smoked salmon,https://www.bbcgoodfood.com/recipes/beetroot-rosti-with-green-yogurt-smoked-salmon
561,5.0,"Afternoon tea, Buffet, Canapes, Condiment, Lunch, Snack, Starter",49.0,"{'@type': 'NutritionInformation', 'calories': '561 calories', 'fatContent': '49 grams fat', 'saturatedFatContent': '17 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '25 grams protein', 'sodiumContent': '2.23 milligram of sodium'}",25.0,0.1,0.1,bbcgoodfood,Smoked mackerel dip,https://www.bbcgoodfood.com/recipes/smoked-mackerel-dip
487,35.0,"Lunch, Main course, Snack, Supper",28.0,"{'@type': 'NutritionInformation', 'calories': '487 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '35 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '25 grams protein', 'sodiumContent': '3.15 milligram of sodium'}",25.0,0.1,0.1,bbcgoodfood,Tuna melt potato wedges,https://www.bbcgoodfood.com/recipes/tuna-melt-potato-wedges
715,86.0,"Dessert, Treat",38.0,"{'@type': 'NutritionInformation', 'calories': '715 calories', 'fatContent': '38 grams fat', 'saturatedFatContent': '24 grams saturated fat', 'carbohydrateContent': '86 grams carbohydrates', 'sugarContent': '67 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '1.13 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Lemon & elderflower celebration cake,https://www.bbcgoodfood.com/recipes/elderflower-lemon-celebration-cake
518,57.0,"Afternoon tea, Dessert",29.0,"{'@type': 'NutritionInformation', 'calories': '518 calories', 'fatContent': '29 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '57 grams carbohydrates', 'sugarContent': '41 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Lemon & elderflower traybake,https://www.bbcgoodfood.com/recipes/lemon-elderflower-traybake
58,3.0,"Cocktails, Drink",0.1,"{'@type': 'NutritionInformation', 'calories': '58 calories', 'fatContent': '0.1 grams fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '0.4 grams protein'}",0.4,0.1,0.1,bbcgoodfood,Melon & cucumber punch,https://www.bbcgoodfood.com/recipes/melon-cucumber-punch
278,27.0,"Dessert, Treat",7.0,"{'@type': 'NutritionInformation', 'calories': '278 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '27 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Pimm’s jelly jars,https://www.bbcgoodfood.com/recipes/pimms-jelly-jars
417,40.0,"Dessert, Dinner, Lunch, Supper, Treat",22.0,"{'@type': 'NutritionInformation', 'calories': '417 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '40 grams carbohydrates', 'sugarContent': '36 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.13 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Chilled strawberry & Pimm's zabaglione,https://www.bbcgoodfood.com/recipes/chilled-strawberry-pimms-zabaglione
207,5.0,"Breakfast, Brunch, Lunch",14.0,"{'@type': 'NutritionInformation', 'calories': '207 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '2.6 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,Cured salmon build-your-own bagel board,https://www.bbcgoodfood.com/recipes/cured-salmon-build-your-own-bagel-board
370,15.0,Starter,22.0,"{'@type': 'NutritionInformation', 'calories': '370 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '15 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '1.8 milligram of sodium'}",28.0,0.1,0.1,bbcgoodfood,Hot smoked salmon & beetroot platter,https://www.bbcgoodfood.com/recipes/hot-smoked-salmon-beetroot-platter
318,9.0,Starter,18.0,"{'@type': 'NutritionInformation', 'calories': '318 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '5 milligram of sodium'}",27.0,0.1,0.1,bbcgoodfood,Smoked salmon carpaccio,https://www.bbcgoodfood.com/recipes/smoked-salmon-carpaccio
435,5.0,"Breakfast, Brunch, Lunch",22.0,"{'@type': 'NutritionInformation', 'calories': '435 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '53 grams protein', 'sodiumContent': '2.19 milligram of sodium'}",53.0,0.1,0.1,bbcgoodfood,Ackee & saltfish,https://www.bbcgoodfood.com/recipes/ackee-saltfish
410,13.0,Starter,30.0,"{'@type': 'NutritionInformation', 'calories': '410 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '13 grams carbohydrates', 'sugarContent': '13 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '21 grams protein', 'sodiumContent': '2.7 milligram of sodium'}",21.0,0.1,0.1,bbcgoodfood,"Cured salmon with prawns, pickled salad & dill lime crème fraîche",https://www.bbcgoodfood.com/recipes/asian-cured-salmon-prawns-pickled-salad-dill-lime-creme-fraiche
312,5.0,Breakfast,20.0,"{'@type': 'NutritionInformation', 'calories': '312 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '2.4 milligram of sodium'}",27.0,0.1,0.1,bbcgoodfood,Pastrami-cured salmon,https://www.bbcgoodfood.com/recipes/pastrami-cured-salmon
486,29.0,"Buffet, Dinner, Lunch, Main course, Starter, Supper",32.0,"{'@type': 'NutritionInformation', 'calories': '486 calories', 'fatContent': '32 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '29 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '1 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Salmon & spinach tart,https://www.bbcgoodfood.com/recipes/salmon-spinach-tart
396,3.0,"Canapes, Starter",25.0,"{'@type': 'NutritionInformation', 'calories': '396 calories', 'fatContent': '25 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '34 grams protein', 'sodiumContent': '3.8 milligram of sodium'}",34.0,0.1,0.1,bbcgoodfood,Beetroot & blackberry cured salmon,https://www.bbcgoodfood.com/recipes/beetroot-blackberry-cured-salmon
417,23.0,Starter,25.0,"{'@type': 'NutritionInformation', 'calories': '417 calories', 'fatContent': '25 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '22 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '23 grams protein', 'sodiumContent': '2.5 milligram of sodium'}",23.0,0.1,0.1,bbcgoodfood,Beetroot-cured salmon with citrus salad & caramelised walnuts,https://www.bbcgoodfood.com/recipes/beetroot-cured-salmon-citrus-salad-caramelised-walnuts
229,10.0,"Dinner, Main course, Snack, Supper",7.0,"{'@type': 'NutritionInformation', 'calories': '229 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '10 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '32 grams protein', 'sodiumContent': '2.01 milligram of sodium'}",32.0,0.1,0.1,bbcgoodfood,Braised cod with butter beans & mint,https://www.bbcgoodfood.com/recipes/braised-cod-butter-beans-mint
288,5.0,Starter,22.0,"{'@type': 'NutritionInformation', 'calories': '288 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,"Charred asparagus, smoked salmon, shrimp & rye crumb",https://www.bbcgoodfood.com/recipes/charred-asparagus-smoked-salmon-shrimp-rye-crumb
115,21.0,"Lunch, Snack",1.0,"{'@type': 'NutritionInformation', 'calories': '115 calories', 'fatContent': '1 grams fat', 'saturatedFatContent': '0.3 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Triangular bread thins,https://www.bbcgoodfood.com/recipes/triangular-bread-thins
701,41.0,"Buffet, Dinner, Lunch, Starter",47.0,"{'@type': 'NutritionInformation', 'calories': '701 calories', 'fatContent': '47 grams fat', 'saturatedFatContent': '19 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '29 grams protein', 'sodiumContent': '2 milligram of sodium'}",29.0,0.1,0.1,bbcgoodfood,Fish pie tart with minted pea salad,https://www.bbcgoodfood.com/recipes/fish-pie-tart-minted-pea-salad
188,9.0,"Fish Course, Lunch, Starter, Supper",8.0,"{'@type': 'NutritionInformation', 'calories': '188 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '1.3 milligram of sodium'}",19.0,0.1,0.1,bbcgoodfood,Thai curry fish cakes with sweet chilli dressing,https://www.bbcgoodfood.com/recipes/thai-curry-fish-cakes-sweet-chilli-dressing
218,31.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '218 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '29 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '1 grams protein'}",1.0,0.1,0.1,bbcgoodfood,Pimm’s slushie,https://www.bbcgoodfood.com/recipes/pimms-slushie
486,44.0,"Afternoon tea, Dessert, Treat",28.0,"{'@type': 'NutritionInformation', 'calories': '486 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '17 grams saturated fat', 'carbohydrateContent': '44 grams carbohydrates', 'sugarContent': '16 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Pimm's scones,https://www.bbcgoodfood.com/recipes/pimms-scones
170,34.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '170 calories', 'fatContent': '1 grams fat', 'saturatedFatContent': '0.1 grams saturated fat', 'carbohydrateContent': '34 grams carbohydrates', 'sugarContent': '32 grams sugar', 'fiberContent': '8 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.01 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Strawberry smoothie,https://www.bbcgoodfood.com/recipes/strawberry-smoothie
171,30.0,"Breakfast, Brunch, Drink",4.0,"{'@type': 'NutritionInformation', 'calories': '171 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '30 grams carbohydrates', 'sugarContent': '27 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Sunshine smoothie,https://www.bbcgoodfood.com/recipes/sunshine-smoothie
124,25.0,Breakfast,1.0,"{'@type': 'NutritionInformation', 'calories': '124 calories', 'fatContent': '1 grams fat', 'saturatedFatContent': '0.1 grams saturated fat', 'carbohydrateContent': '25 grams carbohydrates', 'sugarContent': '24 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.01 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Breakfast smoothie,https://www.bbcgoodfood.com/recipes/breakfast-smoothie
200,38.0,Drink,3.0,"{'@type': 'NutritionInformation', 'calories': '200 calories', 'fatContent': '3 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '38 grams carbohydrates', 'sugarContent': '34 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Açaí smoothie,https://www.bbcgoodfood.com/recipes/acai-smoothie
167,33.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '167 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '33 grams carbohydrates', 'sugarContent': '29 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,"Honeydew melon, cucumber & lime juice",https://www.bbcgoodfood.com/recipes/honeydew-melon-cucumber-lime-juice
61,9.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '61 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Low-sugar lime & basil green juice,https://www.bbcgoodfood.com/recipes/low-sugar-lime-basil-green-juice
63,10.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '63 calories', 'fatContent': '1 grams fat', 'saturatedFatContent': '0.1 grams saturated fat', 'carbohydrateContent': '10 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Celery juice,https://www.bbcgoodfood.com/recipes/celery-juice
247,14.0,"Lunch, Main course, Snack, Supper",12.0,"{'@type': 'NutritionInformation', 'calories': '247 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '14 grams carbohydrates', 'fiberContent': '1 grams fiber', 'proteinContent': '23 grams protein', 'sodiumContent': '1.64 milligram of sodium'}",23.0,0.1,0.1,bbcgoodfood,Smoked fish cakes with poached eggs,https://www.bbcgoodfood.com/recipes/smoked-fish-cakes-poached-eggs
243,27.0,Drink,10.0,"{'@type': 'NutritionInformation', 'calories': '243 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '18 grams sugar', 'fiberContent': '6 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Green breakfast smoothie,https://www.bbcgoodfood.com/recipes/green-breakfast-smoothie
234,48.0,Drink,1.0,"{'@type': 'NutritionInformation', 'calories': '234 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '47 grams sugar', 'fiberContent': '10 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,"Carrot, clementine & pineapple juice",https://www.bbcgoodfood.com/recipes/carrot-clementine-pineapple-juice
